T	B	Gr	NK_56	NK_16
145	0	159	0	0
0	0	109	0	195
155	0	149	0	0
0	0	153	152	0
0	115	190	0	0
0	158	0	0	147
0	305	0	0	0
0	0	115	0	190
0	0	0	305	0
305	0	0	0	0
0	137	0	0	168
0	0	119	186	0
305	0	0	0	0
0	111	0	194	0
0	150	0	155	0
0	0	105	200	0
0	0	169	136	0
0	0	203	102	0
150	0	0	0	155
0	0	0	305	0
0	169	0	136	0
0	132	0	0	173
0	0	0	201	104
0	305	0	0	0
0	0	0	305	0
159	147	0	0	0
0	0	0	122	184
0	0	105	201	0
0	306	0	0	0
306	0	0	0	0
0	306	0	0	0
0	140	0	0	166
0	106	0	200	0
0	0	109	197	0
0	134	0	0	172
155	151	0	0	0
0	306	0	0	0
0	0	0	124	182
0	306	0	0	0
0	0	143	163	0
178	0	0	128	0
0	0	306	0	0
0	0	160	146	0
168	138	0	0	0
306	0	0	0	0
142	164	0	0	0
0	0	306	0	0
0	0	306	0	0
0	0	0	0	306
0	306	0	0	0
0	306	0	0	0
0	0	174	132	0
306	0	0	0	0
0	306	0	0	0
0	0	200	107	0
114	0	193	0	0
0	0	307	0	0
0	0	307	0	0
0	137	0	0	170
0	0	0	127	180
307	0	0	0	0
0	307	0	0	0
0	0	307	0	0
131	0	176	0	0
0	0	201	106	0
307	0	0	0	0
0	307	0	0	0
0	182	0	125	0
0	307	0	0	0
307	0	0	0	0
104	203	0	0	0
191	0	116	0	0
0	0	307	0	0
307	0	0	0	0
0	0	0	135	172
106	0	0	201	0
307	0	0	0	0
0	0	0	131	176
0	115	192	0	0
119	0	0	188	0
204	0	104	0	0
0	0	110	0	198
104	0	0	204	0
0	113	0	0	195
0	0	109	199	0
0	0	0	0	308
146	162	0	0	0
308	0	0	0	0
0	0	182	126	0
0	0	113	195	0
144	0	164	0	0
0	0	196	112	0
0	0	127	0	181
0	112	0	196	0
0	0	104	0	204
0	308	0	0	0
0	308	0	0	0
0	0	201	0	107
162	146	0	0	0
308	0	0	0	0
0	308	0	0	0
0	138	0	0	170
0	308	0	0	0
0	0	0	308	0
0	0	0	309	0
0	0	105	204	0
0	309	0	0	0
0	0	0	138	171
0	0	129	180	0
0	0	0	309	0
0	0	111	0	198
0	0	158	0	151
206	0	103	0	0
0	119	0	190	0
0	0	0	0	309
0	309	0	0	0
0	177	132	0	0
0	0	204	105	0
0	159	0	0	150
0	0	182	127	0
0	0	0	309	0
0	309	0	0	0
119	190	0	0	0
309	0	0	0	0
0	0	163	146	0
0	142	0	0	167
111	198	0	0	0
0	134	0	0	175
310	0	0	0	0
0	0	108	202	0
0	310	0	0	0
0	0	191	119	0
0	0	0	0	310
149	161	0	0	0
170	140	0	0	0
207	0	0	103	0
310	0	0	0	0
170	0	0	140	0
0	0	173	137	0
152	158	0	0	0
176	0	0	134	0
0	0	209	101	0
0	0	0	0	310
0	0	0	0	310
0	0	0	0	310
0	138	172	0	0
0	0	102	208	0
310	0	0	0	0
151	159	0	0	0
168	142	0	0	0
0	0	181	129	0
310	0	0	0	0
0	0	188	122	0
0	310	0	0	0
0	310	0	0	0
0	0	0	0	310
0	0	165	0	145
177	0	0	134	0
0	311	0	0	0
0	0	210	101	0
121	190	0	0	0
311	0	0	0	0
0	0	0	311	0
0	158	153	0	0
0	116	195	0	0
311	0	0	0	0
0	0	138	0	173
103	0	208	0	0
0	0	0	311	0
311	0	0	0	0
170	0	0	141	0
0	116	0	195	0
0	0	200	111	0
311	0	0	0	0
0	311	0	0	0
0	311	0	0	0
131	0	0	0	180
130	0	0	0	181
0	123	188	0	0
311	0	0	0	0
0	120	191	0	0
0	311	0	0	0
0	0	177	0	134
0	0	102	209	0
0	0	311	0	0
311	0	0	0	0
177	0	135	0	0
0	0	203	109	0
0	110	0	202	0
312	0	0	0	0
0	312	0	0	0
107	0	104	101	0
0	178	134	0	0
312	0	0	0	0
0	0	194	118	0
0	0	0	105	207
0	0	312	0	0
0	120	192	0	0
112	0	200	0	0
0	0	140	172	0
111	201	0	0	0
118	0	194	0	0
0	130	182	0	0
0	0	210	102	0
0	0	136	0	176
206	0	0	106	0
0	0	211	101	0
0	0	0	0	312
151	161	0	0	0
0	0	162	0	150
0	206	0	106	0
0	0	312	0	0
0	0	110	202	0
0	312	0	0	0
166	146	0	0	0
168	144	0	0	0
104	208	0	0	0
0	193	0	119	0
0	0	194	118	0
0	130	0	182	0
0	0	180	133	0
313	0	0	0	0
0	104	0	209	0
0	0	120	193	0
140	173	0	0	0
192	121	0	0	0
166	147	0	0	0
0	172	0	141	0
0	120	0	193	0
0	313	0	0	0
0	0	159	154	0
0	159	0	0	154
151	0	0	0	162
107	206	0	0	0
0	0	184	129	0
0	0	124	189	0
0	0	138	0	175
0	108	0	0	205
0	0	169	0	144
0	146	0	0	167
0	0	150	0	163
0	179	134	0	0
0	0	0	0	314
0	0	314	0	0
0	314	0	0	0
0	119	195	0	0
139	0	175	0	0
205	109	0	0	0
314	0	0	0	0
0	174	0	0	140
0	106	208	0	0
0	314	0	0	0
159	155	0	0	0
314	0	0	0	0
0	314	0	0	0
0	0	180	134	0
0	0	314	0	0
0	0	104	210	0
119	195	0	0	0
175	0	0	139	0
0	0	0	314	0
0	0	0	314	0
143	0	0	171	0
0	0	106	208	0
0	104	0	210	0
131	0	0	183	0
128	0	186	0	0
0	0	0	315	0
0	0	0	192	123
315	0	0	0	0
0	164	151	0	0
0	196	0	119	0
136	0	179	0	0
0	0	0	0	315
0	0	148	167	0
105	210	0	0	0
0	111	102	102	0
0	200	0	115	0
0	0	205	110	0
315	0	0	0	0
0	154	161	0	0
0	0	0	315	0
0	152	0	0	163
167	0	148	0	0
0	0	0	315	0
150	165	0	0	0
204	0	0	111	0
101	0	0	214	0
131	0	0	0	185
0	0	195	121	0
0	134	182	0	0
0	202	114	0	0
0	0	118	198	0
316	0	0	0	0
316	0	0	0	0
170	146	0	0	0
107	209	0	0	0
0	316	0	0	0
316	0	0	0	0
165	151	0	0	0
0	0	205	111	0
0	0	0	316	0
114	202	0	0	0
0	209	0	107	0
316	0	0	0	0
0	0	111	205	0
0	137	0	0	179
0	171	0	0	145
0	115	0	201	0
0	0	174	0	142
0	208	0	108	0
0	128	0	0	188
0	121	0	196	0
317	0	0	0	0
317	0	0	0	0
0	0	317	0	0
0	0	212	105	0
203	0	0	114	0
107	210	0	0	0
212	0	0	105	0
0	0	167	0	150
317	0	0	0	0
110	105	102	0	0
0	111	0	206	0
0	152	0	0	165
0	317	0	0	0
0	0	0	317	0
169	148	0	0	0
156	0	0	0	161
210	0	0	0	107
0	317	0	0	0
0	143	0	174	0
0	0	153	164	0
0	0	0	0	317
0	0	106	211	0
0	317	0	0	0
0	141	0	0	176
0	0	0	318	0
129	189	0	0	0
150	0	0	168	0
0	0	318	0	0
113	0	0	103	102
154	164	0	0	0
0	0	216	102	0
0	0	0	0	318
118	0	0	200	0
0	0	318	0	0
0	121	0	197	0
147	0	171	0	0
0	0	129	189	0
0	0	217	101	0
0	0	0	201	117
0	0	191	127	0
0	0	181	137	0
318	0	0	0	0
318	0	0	0	0
0	318	0	0	0
0	0	193	125	0
0	149	0	169	0
0	318	0	0	0
0	131	187	0	0
158	0	160	0	0
0	0	0	0	318
0	139	179	0	0
188	130	0	0	0
215	104	0	0	0
201	118	0	0	0
0	319	0	0	0
0	144	175	0	0
201	118	0	0	0
0	0	196	0	123
0	109	0	210	0
0	125	194	0	0
0	0	208	111	0
319	0	0	0	0
0	0	131	188	0
210	109	0	0	0
0	0	319	0	0
0	0	209	110	0
0	0	164	0	155
0	319	0	0	0
0	0	184	135	0
189	0	130	0	0
0	0	0	122	197
0	319	0	0	0
177	142	0	0	0
194	125	0	0	0
165	154	0	0	0
320	0	0	0	0
125	0	0	195	0
0	178	0	142	0
0	0	0	0	320
210	110	0	0	0
148	172	0	0	0
0	0	105	215	0
0	0	155	0	165
143	0	0	0	177
0	119	0	201	0
0	117	0	0	203
168	0	0	152	0
0	320	0	0	0
136	0	0	0	184
0	212	0	108	0
173	0	147	0	0
0	0	148	172	0
0	0	0	181	139
155	0	165	0	0
321	0	0	0	0
0	0	161	160	0
163	158	0	0	0
0	0	321	0	0
202	0	0	119	0
176	145	0	0	0
0	0	178	143	0
0	321	0	0	0
104	217	0	0	0
0	170	0	151	0
0	321	0	0	0
0	0	101	220	0
321	0	0	0	0
156	165	0	0	0
0	0	0	321	0
0	0	211	110	0
0	142	0	179	0
116	205	0	0	0
0	179	0	142	0
152	0	0	0	169
321	0	0	0	0
147	0	174	0	0
0	321	0	0	0
0	0	105	217	0
322	0	0	0	0
0	0	120	0	202
0	164	158	0	0
0	0	123	199	0
0	139	0	0	183
0	0	204	118	0
0	201	0	121	0
0	147	0	0	175
0	322	0	0	0
0	0	200	0	122
0	0	108	214	0
0	0	0	131	191
0	0	117	205	0
0	322	0	0	0
322	0	0	0	0
113	0	0	209	0
0	322	0	0	0
169	0	153	0	0
0	0	0	133	190
0	0	205	118	0
323	0	0	0	0
0	191	0	132	0
0	0	194	129	0
0	205	0	118	0
151	172	0	0	0
0	148	175	0	0
323	0	0	0	0
0	104	0	219	0
0	116	207	0	0
198	125	0	0	0
0	0	206	117	0
0	0	222	101	0
0	140	0	0	183
0	0	0	323	0
0	0	323	0	0
116	0	0	207	0
0	122	0	201	0
0	0	105	218	0
323	0	0	0	0
0	0	0	323	0
323	0	0	0	0
323	0	0	0	0
132	0	0	191	0
0	116	0	208	0
0	324	0	0	0
204	120	0	0	0
0	0	324	0	0
0	111	213	0	0
106	0	218	0	0
0	0	207	117	0
324	0	0	0	0
179	0	145	0	0
0	153	0	0	171
194	0	0	130	0
0	0	0	0	324
0	150	174	0	0
0	0	208	116	0
0	324	0	0	0
0	0	0	324	0
0	0	324	0	0
0	0	178	146	0
324	0	0	0	0
174	150	0	0	0
0	324	0	0	0
0	137	0	0	187
205	120	0	0	0
0	0	217	108	0
0	325	0	0	0
0	0	126	0	199
325	0	0	0	0
0	0	214	0	111
0	325	0	0	0
0	200	125	0	0
0	0	0	325	0
0	0	0	325	0
172	153	0	0	0
0	0	135	190	0
135	0	190	0	0
0	0	172	153	0
0	0	193	132	0
0	150	175	0	0
0	0	124	201	0
0	129	196	0	0
0	161	0	0	164
0	118	207	0	0
159	0	166	0	0
170	0	155	0	0
0	0	104	221	0
0	325	0	0	0
0	142	183	0	0
0	0	201	124	0
325	0	0	0	0
0	110	108	107	0
0	148	0	0	177
0	0	207	118	0
0	141	184	0	0
0	0	110	215	0
325	0	0	0	0
121	205	0	0	0
186	140	0	0	0
0	0	203	123	0
0	0	160	0	166
0	326	0	0	0
0	0	197	129	0
326	0	0	0	0
0	0	108	218	0
326	0	0	0	0
0	0	0	326	0
0	0	182	0	144
0	0	0	0	326
326	0	0	0	0
145	181	0	0	0
0	142	184	0	0
109	217	0	0	0
0	0	326	0	0
0	149	177	0	0
0	159	167	0	0
0	0	0	326	0
0	326	0	0	0
327	0	0	0	0
0	0	327	0	0
205	122	0	0	0
0	0	0	327	0
0	123	0	204	0
327	0	0	0	0
0	0	0	0	327
189	0	0	138	0
327	0	0	0	0
0	327	0	0	0
0	224	103	0	0
0	0	0	0	327
0	116	0	211	0
210	117	0	0	0
150	177	0	0	0
147	0	180	0	0
0	327	0	0	0
0	0	0	0	327
0	0	327	0	0
0	167	0	0	160
0	0	218	109	0
0	0	145	182	0
178	0	0	149	0
0	0	107	221	0
0	328	0	0	0
0	161	0	0	167
0	227	0	101	0
0	328	0	0	0
223	0	105	0	0
0	119	209	0	0
0	0	0	328	0
0	0	217	111	0
0	111	103	114	0
0	0	171	157	0
0	102	0	226	0
0	150	0	178	0
152	176	0	0	0
0	0	0	328	0
328	0	0	0	0
0	0	328	0	0
0	0	184	144	0
0	0	104	224	0
0	133	0	0	195
0	0	193	135	0
0	329	0	0	0
0	146	183	0	0
0	110	111	0	108
329	0	0	0	0
0	0	113	216	0
0	220	0	109	0
0	0	221	108	0
0	0	104	225	0
0	0	129	0	200
113	0	216	0	0
0	132	0	197	0
135	0	0	0	194
0	151	178	0	0
0	0	144	185	0
0	329	0	0	0
0	0	206	123	0
0	162	167	0	0
0	0	166	163	0
0	0	109	220	0
0	0	198	131	0
0	117	212	0	0
0	0	0	0	329
0	0	147	182	0
200	0	129	0	0
0	0	216	114	0
191	0	0	139	0
330	0	0	0	0
0	203	0	127	0
226	0	0	104	0
330	0	0	0	0
158	172	0	0	0
150	180	0	0	0
0	147	183	0	0
0	0	222	108	0
0	330	0	0	0
210	120	0	0	0
103	227	0	0	0
0	0	202	128	0
114	0	114	102	0
330	0	0	0	0
0	207	0	123	0
162	168	0	0	0
0	0	0	330	0
108	112	0	110	0
184	146	0	0	0
0	330	0	0	0
0	154	0	0	176
102	0	0	228	0
194	0	136	0	0
0	213	117	0	0
0	330	0	0	0
160	170	0	0	0
180	150	0	0	0
0	330	0	0	0
0	331	0	0	0
331	0	0	0	0
0	140	191	0	0
331	0	0	0	0
0	104	0	227	0
0	331	0	0	0
0	0	209	122	0
0	0	0	331	0
0	0	331	0	0
0	101	230	0	0
0	221	0	110	0
0	0	119	212	0
0	0	331	0	0
0	0	0	144	187
156	175	0	0	0
0	0	228	103	0
331	0	0	0	0
331	0	0	0	0
208	0	0	123	0
218	0	0	113	0
217	0	114	0	0
0	0	0	331	0
182	149	0	0	0
0	0	132	200	0
0	157	0	0	175
0	332	0	0	0
0	332	0	0	0
142	0	0	0	190
0	111	0	221	0
0	0	131	201	0
0	0	332	0	0
0	332	0	0	0
0	332	0	0	0
0	332	0	0	0
0	332	0	0	0
123	0	103	106	0
0	114	116	102	0
332	0	0	0	0
220	112	0	0	0
0	0	148	184	0
0	211	121	0	0
0	0	0	332	0
0	125	0	207	0
123	0	209	0	0
0	0	229	103	0
201	0	131	0	0
0	116	0	216	0
155	178	0	0	0
0	142	191	0	0
231	102	0	0	0
0	0	228	105	0
0	0	124	0	209
0	0	218	115	0
178	0	155	0	0
0	0	333	0	0
0	118	0	215	0
0	0	204	0	129
0	209	0	124	0
0	0	228	105	0
0	0	0	333	0
0	0	158	0	175
0	0	0	333	0
0	0	172	0	161
0	224	109	0	0
0	0	215	0	118
0	162	172	0	0
0	125	209	0	0
165	169	0	0	0
126	0	0	208	0
0	222	0	112	0
0	0	208	126	0
133	0	0	201	0
0	334	0	0	0
0	0	115	219	0
0	0	0	104	230
0	0	223	111	0
0	0	0	0	334
0	0	107	227	0
0	0	223	111	0
0	0	158	0	176
0	107	227	0	0
0	0	152	182	0
109	0	114	111	0
0	0	125	209	0
168	166	0	0	0
151	0	0	183	0
0	0	197	137	0
102	0	122	110	0
0	334	0	0	0
139	0	195	0	0
197	0	137	0	0
144	0	190	0	0
0	0	108	226	0
0	0	0	153	181
229	0	106	0	0
0	0	0	335	0
0	0	153	0	182
0	0	0	335	0
0	126	0	209	0
0	335	0	0	0
113	0	0	222	0
169	0	166	0	0
335	0	0	0	0
0	148	187	0	0
335	0	0	0	0
185	150	0	0	0
0	0	211	124	0
0	0	0	335	0
0	0	109	103	123
0	126	209	0	0
0	0	142	193	0
0	0	161	0	174
0	0	0	134	201
0	0	0	171	164
335	0	0	0	0
189	147	0	0	0
0	0	0	158	178
0	0	213	123	0
0	0	192	144	0
0	0	197	139	0
0	0	101	235	0
0	0	222	114	0
0	0	0	336	0
0	0	0	336	0
0	0	0	336	0
0	0	220	116	0
0	0	0	336	0
150	186	0	0	0
127	105	0	104	0
0	153	0	183	0
0	0	157	179	0
0	0	116	220	0
336	0	0	0	0
151	0	0	0	185
0	0	212	124	0
0	0	0	0	337
0	0	0	337	0
0	337	0	0	0
0	0	216	121	0
0	0	0	337	0
0	0	171	166	0
124	213	0	0	0
337	0	0	0	0
0	0	161	0	176
0	0	121	216	0
0	101	0	236	0
0	0	105	232	0
0	0	106	231	0
0	228	109	0	0
0	0	337	0	0
178	159	0	0	0
108	0	0	230	0
109	0	229	0	0
233	0	0	105	0
0	0	146	192	0
0	0	128	0	210
0	0	0	0	338
158	0	0	0	180
191	0	147	0	0
0	0	151	187	0
122	110	0	106	0
166	0	172	0	0
0	338	0	0	0
0	0	157	181	0
0	0	119	219	0
0	0	208	0	130
0	0	123	215	0
0	0	0	338	0
0	0	338	0	0
0	338	0	0	0
0	0	338	0	0
0	110	122	107	0
0	164	0	175	0
0	0	133	0	206
224	115	0	0	0
0	0	104	235	0
0	339	0	0	0
138	201	0	0	0
166	173	0	0	0
225	114	0	0	0
0	0	196	143	0
0	0	0	339	0
147	0	0	0	192
222	117	0	0	0
121	0	104	114	0
0	204	0	135	0
180	159	0	0	0
0	150	189	0	0
0	114	0	225	0
0	0	217	122	0
0	0	339	0	0
0	0	339	0	0
0	0	0	339	0
0	0	105	234	0
137	202	0	0	0
0	131	0	0	209
0	148	192	0	0
0	126	214	0	0
0	0	0	340	0
0	0	170	0	170
0	202	138	0	0
0	0	119	221	0
215	0	125	0	0
0	0	113	227	0
0	137	0	203	0
103	237	0	0	0
0	0	0	0	340
0	0	174	166	0
0	0	340	0	0
125	108	107	0	0
0	0	162	0	178
121	219	0	0	0
340	0	0	0	0
0	239	101	0	0
169	0	0	171	0
101	239	0	0	0
0	157	183	0	0
0	0	0	0	340
0	341	0	0	0
0	341	0	0	0
208	133	0	0	0
123	0	0	218	0
166	175	0	0	0
124	0	0	217	0
0	0	217	0	124
0	0	0	341	0
0	149	192	0	0
0	239	102	0	0
0	0	224	117	0
0	0	221	120	0
104	237	0	0	0
0	210	0	131	0
0	0	341	0	0
0	0	0	341	0
0	127	112	102	0
0	128	101	112	0
0	110	116	115	0
0	0	225	116	0
174	167	0	0	0
0	220	0	121	0
116	0	0	225	0
0	0	341	0	0
0	108	127	106	0
0	0	341	0	0
0	0	0	0	341
341	0	0	0	0
191	151	0	0	0
0	0	0	342	0
0	0	130	212	0
0	342	0	0	0
144	0	198	0	0
0	0	222	0	120
0	342	0	0	0
0	0	233	109	0
0	227	0	115	0
342	0	0	0	0
155	0	0	0	187
0	156	186	0	0
0	140	0	202	0
0	0	342	0	0
0	0	225	117	0
0	131	211	0	0
118	113	0	0	111
0	0	0	0	342
235	0	0	108	0
0	343	0	0	0
0	155	0	0	188
0	127	110	106	0
0	343	0	0	0
0	0	0	343	0
0	0	190	0	153
0	0	109	234	0
113	114	0	116	0
0	227	0	0	116
0	156	0	0	187
0	129	214	0	0
343	0	0	0	0
0	230	113	0	0
0	0	208	135	0
0	343	0	0	0
113	117	0	114	0
0	0	0	344	0
156	0	0	0	188
344	0	0	0	0
0	0	103	241	0
0	0	209	135	0
125	219	0	0	0
0	344	0	0	0
0	229	0	115	0
0	0	213	0	131
0	0	0	344	0
0	0	0	344	0
0	0	0	344	0
344	0	0	0	0
344	0	0	0	0
118	0	106	120	0
119	0	110	115	0
0	170	0	0	174
0	185	159	0	0
129	215	0	0	0
140	0	204	0	0
0	0	0	137	208
0	149	0	0	196
165	0	0	0	180
172	173	0	0	0
143	0	202	0	0
0	0	0	345	0
222	0	123	0	0
117	113	115	0	0
0	0	228	117	0
0	345	0	0	0
144	201	0	0	0
109	0	123	113	0
345	0	0	0	0
141	0	204	0	0
0	0	0	345	0
345	0	0	0	0
0	0	224	121	0
0	0	185	0	160
170	175	0	0	0
346	0	0	0	0
346	0	0	0	0
112	234	0	0	0
346	0	0	0	0
0	346	0	0	0
0	0	234	112	0
0	346	0	0	0
0	0	241	105	0
0	0	115	231	0
0	101	245	0	0
0	0	172	0	174
131	0	0	215	0
244	102	0	0	0
0	0	239	107	0
0	129	0	217	0
0	0	346	0	0
0	346	0	0	0
0	0	226	120	0
0	0	133	213	0
241	105	0	0	0
346	0	0	0	0
0	117	229	0	0
133	0	213	0	0
347	0	0	0	0
232	115	0	0	0
0	0	0	347	0
0	221	126	0	0
0	132	0	0	215
0	199	148	0	0
221	126	0	0	0
0	107	0	240	0
0	0	0	347	0
0	0	230	117	0
0	0	175	0	172
0	167	0	0	180
0	130	0	217	0
347	0	0	0	0
121	0	0	226	0
0	0	221	126	0
0	0	0	0	347
0	0	145	202	0
0	0	117	230	0
0	142	0	205	0
0	140	207	0	0
347	0	0	0	0
215	132	0	0	0
0	0	347	0	0
0	131	0	216	0
0	0	123	225	0
0	0	227	121	0
0	178	0	170	0
348	0	0	0	0
0	0	348	0	0
0	0	142	206	0
0	0	0	219	129
0	0	0	0	348
0	0	118	230	0
0	141	0	0	207
0	0	0	348	0
228	120	0	0	0
0	0	211	0	137
348	0	0	0	0
0	0	0	348	0
0	113	0	235	0
0	348	0	0	0
170	0	0	178	0
0	0	112	236	0
0	0	0	348	0
0	0	184	164	0
0	0	101	247	0
348	0	0	0	0
0	0	0	348	0
0	0	348	0	0
0	0	185	0	163
0	0	170	178	0
0	348	0	0	0
0	0	222	126	0
0	231	0	118	0
349	0	0	0	0
117	232	0	0	0
210	139	0	0	0
0	220	0	129	0
0	144	0	0	205
0	0	242	107	0
0	0	0	203	146
176	0	173	0	0
103	0	246	0	0
0	0	0	0	349
0	0	196	0	153
0	120	229	0	0
114	235	0	0	0
349	0	0	0	0
184	165	0	0	0
349	0	0	0	0
0	0	180	169	0
0	0	108	241	0
0	0	165	184	0
154	0	195	0	0
184	0	166	0	0
0	0	235	115	0
0	0	120	230	0
350	0	0	0	0
0	0	129	221	0
238	112	0	0	0
237	0	0	113	0
0	0	142	0	208
0	117	233	0	0
0	121	0	229	0
0	135	0	215	0
125	0	0	225	0
130	0	0	103	117
0	0	189	0	161
0	350	0	0	0
104	246	0	0	0
116	0	119	115	0
119	108	0	123	0
116	234	0	0	0
123	227	0	0	0
0	240	111	0	0
247	0	0	104	0
0	351	0	0	0
123	123	0	105	0
0	131	220	0	0
351	0	0	0	0
115	0	236	0	0
194	0	0	0	157
0	208	0	0	143
0	0	116	235	0
0	0	242	109	0
0	250	101	0	0
0	0	240	111	0
0	351	0	0	0
351	0	0	0	0
149	0	0	202	0
0	0	0	0	351
0	351	0	0	0
115	132	105	0	0
0	352	0	0	0
0	123	0	229	0
0	247	0	105	0
0	0	0	352	0
0	0	143	209	0
0	0	174	178	0
0	0	127	225	0
0	231	121	0	0
0	0	0	352	0
121	123	0	0	108
130	0	0	222	0
0	352	0	0	0
0	0	234	118	0
0	0	242	110	0
0	153	0	199	0
0	127	225	0	0
128	0	0	224	0
110	0	117	125	0
0	234	0	119	0
353	0	0	0	0
0	226	0	0	127
121	118	114	0	0
0	0	112	241	0
0	228	0	125	0
180	173	0	0	0
136	0	0	217	0
0	0	140	213	0
0	0	223	130	0
181	172	0	0	0
103	0	140	0	110
0	0	123	230	0
0	129	115	109	0
0	207	0	0	146
354	0	0	0	0
165	0	0	189	0
0	0	166	188	0
354	0	0	0	0
0	0	166	188	0
0	222	132	0	0
0	0	354	0	0
0	0	130	224	0
242	112	0	0	0
0	0	123	231	0
0	0	199	155	0
0	0	119	235	0
0	220	134	0	0
156	198	0	0	0
249	0	0	0	105
0	117	113	124	0
354	0	0	0	0
0	0	168	186	0
110	244	0	0	0
140	0	0	108	106
0	0	119	235	0
0	0	209	145	0
0	0	0	355	0
0	355	0	0	0
0	101	0	254	0
125	122	108	0	0
0	125	112	118	0
139	107	0	109	0
355	0	0	0	0
0	109	246	0	0
355	0	0	0	0
0	0	355	0	0
0	242	0	113	0
0	0	217	138	0
0	107	116	132	0
0	123	0	232	0
0	138	0	217	0
0	355	0	0	0
0	355	0	0	0
0	0	0	131	224
0	0	132	223	0
0	114	0	241	0
116	123	0	116	0
0	0	112	243	0
0	122	111	122	0
0	144	0	212	0
0	244	0	112	0
0	356	0	0	0
0	232	0	124	0
0	356	0	0	0
228	128	0	0	0
0	126	0	230	0
235	0	0	121	0
0	0	356	0	0
0	0	204	0	152
0	0	0	356	0
0	253	0	103	0
123	119	114	0	0
0	0	356	0	0
356	0	0	0	0
0	177	0	0	179
116	122	0	118	0
0	0	126	230	0
0	166	190	0	0
0	0	104	252	0
158	0	198	0	0
169	0	187	0	0
0	0	122	119	115
0	0	123	233	0
233	123	0	0	0
0	0	357	0	0
151	0	206	0	0
134	0	116	107	0
135	0	222	0	0
0	0	157	200	0
357	0	0	0	0
0	0	0	357	0
113	134	0	110	0
0	357	0	0	0
0	148	0	209	0
0	111	141	105	0
110	247	0	0	0
149	105	103	0	0
0	124	126	107	0
0	123	0	234	0
0	0	0	357	0
0	0	0	357	0
0	0	357	0	0
0	0	0	357	0
0	110	146	101	0
0	0	133	225	0
0	0	160	0	198
0	0	0	0	358
178	180	0	0	0
212	146	0	0	0
0	0	0	358	0
0	0	0	0	358
0	0	249	109	0
178	180	0	0	0
0	0	128	230	0
0	233	0	125	0
0	0	222	136	0
0	157	0	201	0
0	167	0	191	0
0	0	146	212	0
134	224	0	0	0
0	358	0	0	0
0	0	117	241	0
0	0	221	137	0
0	0	236	0	122
0	116	0	243	0
0	359	0	0	0
109	0	0	250	0
0	0	0	226	133
0	134	101	124	0
0	114	245	0	0
0	0	130	229	0
0	0	0	0	359
0	0	240	119	0
0	0	176	0	183
0	359	0	0	0
238	0	0	121	0
0	120	119	120	0
0	0	190	169	0
0	0	153	206	0
0	136	0	223	0
0	258	0	101	0
0	0	0	359	0
128	0	0	232	0
0	0	114	246	0
0	360	0	0	0
0	253	107	0	0
105	0	0	255	0
0	360	0	0	0
162	0	0	0	198
131	0	0	229	0
116	0	245	0	0
0	0	118	243	0
133	0	228	0	0
0	0	259	102	0
0	207	154	0	0
0	0	0	0	361
256	105	0	0	0
0	226	135	0	0
0	240	0	121	0
184	0	177	0	0
0	0	0	361	0
0	0	133	228	0
0	0	361	0	0
0	361	0	0	0
0	0	0	361	0
119	0	0	242	0
0	0	239	122	0
0	140	0	221	0
0	124	125	112	0
0	0	202	159	0
0	0	188	173	0
0	0	0	361	0
0	104	133	124	0
0	0	0	201	160
0	0	107	254	0
0	0	130	231	0
0	236	0	125	0
167	0	0	194	0
0	144	217	0	0
0	0	0	0	361
0	118	0	243	0
0	0	116	246	0
0	0	0	362	0
0	0	0	362	0
108	115	139	0	0
229	0	0	133	0
0	237	0	0	125
0	0	0	362	0
252	0	0	110	0
0	226	136	0	0
117	136	0	109	0
127	235	0	0	0
362	0	0	0	0
141	221	0	0	0
243	0	119	0	0
136	226	0	0	0
128	0	0	117	117
0	0	192	0	170
362	0	0	0	0
221	141	0	0	0
259	0	103	0	0
0	247	115	0	0
0	0	0	363	0
105	122	0	136	0
0	0	104	259	0
133	0	0	230	0
0	124	0	239	0
0	252	0	111	0
0	0	113	250	0
111	0	0	252	0
0	0	363	0	0
363	0	0	0	0
0	217	0	0	146
0	136	115	112	0
0	149	214	0	0
125	136	0	102	0
161	0	202	0	0
0	364	0	0	0
0	239	125	0	0
364	0	0	0	0
0	136	101	127	0
0	0	364	0	0
121	0	140	103	0
0	143	0	221	0
254	0	110	0	0
230	134	0	0	0
0	0	146	218	0
222	142	0	0	0
130	132	102	0	0
0	0	126	238	0
244	120	0	0	0
0	364	0	0	0
0	0	163	201	0
0	0	232	132	0
0	0	0	365	0
0	0	133	232	0
105	0	101	0	159
0	0	202	0	163
0	122	243	0	0
0	0	198	167	0
0	131	0	234	0
0	0	216	149	0
0	0	107	258	0
140	0	0	225	0
365	0	0	0	0
0	142	0	223	0
246	0	119	0	0
0	256	109	0	0
0	125	0	240	0
0	0	144	221	0
125	0	0	240	0
0	126	239	0	0
0	128	122	116	0
0	131	0	235	0
134	106	0	126	0
0	0	0	366	0
184	0	182	0	0
0	129	122	115	0
0	141	225	0	0
0	366	0	0	0
0	366	0	0	0
163	0	0	203	0
0	157	0	209	0
0	143	0	223	0
0	173	0	0	193
366	0	0	0	0
186	180	0	0	0
0	0	152	214	0
131	0	0	116	119
127	123	0	116	0
0	111	114	0	141
0	0	366	0	0
0	0	0	366	0
366	0	0	0	0
